dataset,table_name,column_name,data_type,ordinal_position
postgresql,paid_order_tasks,updated_at,TIMESTAMP,8
postgresql,paid_order_tasks,status,STRING,9
postgresql,paid_order_tasks,assignee_id,STRING,10
postgresql,paid_order_tasks,_sdc_received_at,TIMESTAMP,11
postgresql,paid_order_tasks,_sdc_sequence,INT64,12
postgresql,paid_order_tasks,estimated_complete_date,TIMESTAMP,13
postgresql,paid_order_tasks,created_at,TIMESTAMP,14
postgresql,paid_order_tasks,category,STRING,15
postgresql,paid_order_tasks,report,STRING,16
postgresql,paid_order_tasks,_sdc_batched_at,TIMESTAMP,17
postgresql,paid_order_tasks,gallery_id,STRING,18
postgresql,paid_order_tasks,completed_at,TIMESTAMP,19
postgresql,paid_order_tasks,description,STRING,20
postgresql,paid_orders,deadline,TIMESTAMP,1
postgresql,paid_orders,citizen_id,STRING,2
postgresql,paid_orders,validity,INT64,3
postgresql,paid_orders,id,INT64,4
postgresql,paid_orders,space_id,STRING,5
postgresql,paid_orders,_sdc_table_version,INT64,6
postgresql,paid_orders,created_by_id,STRING,7
postgresql,paid_orders,updated_at,TIMESTAMP,8
postgresql,paid_orders,status,STRING,9
postgresql,paid_orders,name_id,INT64,10
postgresql,paid_orders,_sdc_received_at,TIMESTAMP,11
postgresql,paid_orders,_sdc_sequence,INT64,12
postgresql,paid_orders,cancellation_reason,STRING,13
postgresql,paid_orders,created_at,TIMESTAMP,14
postgresql,paid_orders,_sdc_batched_at,TIMESTAMP,15
postgresql,paid_orders,answer,STRING,16
postgresql,paid_orders,payment_status,STRING,17
postgresql,paid_orders,completed_at,TIMESTAMP,18
postgresql,paid_orders,description,STRING,19
postgresql,paid_task_comments,task_id,INT64,1
postgresql,paid_task_comments,author_id,STRING,2
postgresql,paid_task_comments,id,STRING,3
postgresql,paid_task_comments,_sdc_table_version,INT64,4
postgresql,paid_task_comments,updated_at,TIMESTAMP,5
postgresql,paid_task_comments,_sdc_received_at,TIMESTAMP,6
postgresql,paid_task_comments,_sdc_sequence,INT64,7
postgresql,paid_task_comments,created_at,TIMESTAMP,8
postgresql,paid_task_comments,comment,STRING,9
postgresql,paid_task_comments,_sdc_batched_at,TIMESTAMP,10
postgresql,paid_tasks_locations,floor,INT64,1
postgresql,paid_tasks_locations,section_id,STRING,2
postgresql,paid_tasks_locations,task_id,INT64,3
postgresql,paid_tasks_locations,id,STRING,4
postgresql,paid_tasks_locations,space_id,STRING,5
postgresql,paid_tasks_locations,_sdc_table_version,INT64,6
postgresql,paid_tasks_locations,updated_at,TIMESTAMP,7
postgresql,paid_tasks_locations,_sdc_received_at,TIMESTAMP,8
postgresql,paid_tasks_locations,_sdc_sequence,INT64,9
postgresql,paid_tasks_locations,house_id,STRING,10
postgresql,paid_tasks_locations,created_at,TIMESTAMP,11
postgresql,paid_tasks_locations,_sdc_batched_at,TIMESTAMP,12
postgresql,paid_tasks_locations,complex_id,STRING,13
postgresql,sections,id,STRING,1
postgresql,sections,floors,INT64,2
postgresql,sections,name,STRING,3
postgresql,sections,_sdc_table_version,INT64,4
postgresql,sections,updated_at,TIMESTAMP,5
postgresql,sections,base_floor,INT64,6
postgresql,sections,_sdc_received_at,TIMESTAMP,7
postgresql,sections,_sdc_sequence,INT64,8
postgresql,sections,house_id,STRING,9
postgresql,sections,created_at,TIMESTAMP,10
postgresql,sections,_sdc_batched_at,TIMESTAMP,11
postgresql,space_apartments,id,STRING,1
postgresql,space_apartments,account,STRING,2
postgresql,space_apartments,_sdc_sequence,INT64,3
postgresql,space_apartments,_sdc_table_version,INT64,4
postgresql,space_apartments,_sdc_received_at,TIMESTAMP,5
postgresql,space_apartments,_sdc_batched_at,TIMESTAMP,6
postgresql,space_commercials,id,STRING,1
postgresql,space_commercials,name,STRING,2
postgresql,space_commercials,type,STRING,3
postgresql,space_commercials,dabi,STRING,4
postgresql,space_commercials,_sdc_sequence,INT64,5
postgresql,space_commercials,_sdc_table_version,INT64,6
postgresql,space_commercials,_sdc_received_at,TIMESTAMP,7
postgresql,space_commercials,_sdc_batched_at,TIMESTAMP,8
postgresql,space_user,user_id,STRING,1
postgresql,space_user,space_id,STRING,2
postgresql,space_user,_sdc_sequence,INT64,3
postgresql,space_user,_sdc_table_version,INT64,4
postgresql,space_user,_sdc_received_at,TIMESTAMP,5
postgresql,space_user,_sdc_batched_at,TIMESTAMP,6
postgresql,spaces,floor,INT64,1
postgresql,spaces,section_id,STRING,2
postgresql,spaces,id,STRING,3
postgresql,spaces,owner_id,STRING,4
postgresql,spaces,_sdc_table_version,INT64,5
postgresql,spaces,updated_at,TIMESTAMP,6
postgresql,spaces,number,STRING,7
postgresql,spaces,_sdc_received_at,TIMESTAMP,8
postgresql,spaces,kind,STRING,9
postgresql,spaces,_sdc_sequence,INT64,10
postgresql,spaces,created_at,TIMESTAMP,11
postgresql,spaces,_sdc_batched_at,TIMESTAMP,12
postgresql,statistic_citizen,total,INT64,1
postgresql,statistic_citizen,owner,INT64,2
postgresql,statistic_citizen,active_user,INT64,3
postgresql,statistic_citizen,unconfirmed_user,INT64,4
postgresql,statistic_citizen,id,STRING,5
postgresql,statistic_citizen,_sdc_table_version,INT64,6
postgresql,statistic_citizen,citizen,INT64,7
postgresql,statistic_citizen,updated_at,TIMESTAMP,8
postgresql,statistic_citizen,_sdc_received_at,TIMESTAMP,9
postgresql,statistic_citizen,_sdc_sequence,INT64,10
postgresql,statistic_citizen,year,INT64,11
postgresql,statistic_citizen,created_at,TIMESTAMP,12
postgresql,statistic_citizen,month,INT64,13
postgresql,statistic_citizen,_sdc_batched_at,TIMESTAMP,14
postgresql,statistic_citizen,confirmed_user,INT64,15
postgresql,statistic_citizen,complex_id,STRING,16
postgresql,statistic_employee,role,STRING,1
postgresql,statistic_employee,tasks_in_progress,INT64,2
postgresql,statistic_employee,tasks_done,INT64,3
postgresql,statistic_employee,tasks_cancel,INT64,4
postgresql,statistic_employee,id,STRING,5
postgresql,statistic_employee,tasks_assignee,INT64,6
postgresql,statistic_employee,average_rating,FLOAT64,7
postgresql,statistic_employee,_sdc_table_version,INT64,8
postgresql,statistic_employee,updated_at,TIMESTAMP,9
postgresql,statistic_employee,employee_id,STRING,10
postgresql,statistic_employee,tasks_actual_total,INT64,11
postgresql,statistic_employee,_sdc_received_at,TIMESTAMP,12
postgresql,statistic_employee,_sdc_sequence,INT64,13
postgresql,statistic_employee,tasks_responsible,INT64,14
postgresql,statistic_employee,year,INT64,15
postgresql,statistic_employee,tasks_author,INT64,16
postgresql,statistic_employee,created_at,TIMESTAMP,17
postgresql,statistic_employee,supplier,INT64,18
postgresql,statistic_employee,month,INT64,19
postgresql,statistic_employee,_sdc_batched_at,TIMESTAMP,20
postgresql,statistic_employee,average_validity,FLOAT64,21
postgresql,statistic_employee,reviews_count,INT64,22
postgresql,statistic_house,total,INT64,1
postgresql,statistic_house,ventilation,INT64,2
postgresql,statistic_house,cleaning,INT64,3
postgresql,statistic_house,sewerage,INT64,4
postgresql,statistic_house,water_supply,INT64,5
postgresql,statistic_house,id,STRING,6
postgresql,statistic_house,fire_protection_system,INT64,7
postgresql,statistic_house,_sdc_table_version,INT64,8
postgresql,statistic_house,updated_at,TIMESTAMP,9
postgresql,statistic_house,protection,INT64,10
postgresql,statistic_house,_sdc_received_at,TIMESTAMP,11
postgresql,statistic_house,_sdc_sequence,INT64,12
postgresql,statistic_house,electricity,INT64,13
postgresql,statistic_house,adjacent_territory,INT64,14
postgresql,statistic_house,year,INT64,15
postgresql,statistic_house,elevator,INT64,16
postgresql,statistic_house,intercom_and_video,INT64,17
postgresql,statistic_house,other,INT64,18
postgresql,statistic_house,heating,INT64,19
postgresql,statistic_house,house_id,STRING,20
postgresql,statistic_house,created_at,TIMESTAMP,21
postgresql,statistic_house,repairs,INT64,22
postgresql,statistic_house,month,INT64,23
postgresql,statistic_house,financial_issues,INT64,24
postgresql,statistic_house,client_service,INT64,25
postgresql,statistic_house,_sdc_batched_at,TIMESTAMP,26
postgresql,statistic_order,review_avg,FLOAT64,1
postgresql,statistic_order,total_orders,INT64,2
postgresql,statistic_order,client_offer,INT64,3
postgresql,statistic_order,client_complaint,INT64,4
postgresql,statistic_order,tasks_from_staff,INT64,5
postgresql,statistic_order,staff_task,INT64,6
postgresql,statistic_order,id,STRING,7
postgresql,statistic_order,_sdc_table_version,INT64,8
postgresql,statistic_order,order_percent,FLOAT64,9
postgresql,statistic_order,mobile_orders,INT64,10
postgresql,statistic_order,updated_at,TIMESTAMP,11
postgresql,statistic_order,_sdc_received_at,TIMESTAMP,12
postgresql,statistic_order,_sdc_sequence,INT64,13
postgresql,statistic_order,year,INT64,14
postgresql,statistic_order,created_at,TIMESTAMP,15
postgresql,statistic_order,total_tasks,INT64,16
postgresql,statistic_order,client_problem,INT64,17
postgresql,statistic_order,month,INT64,18
postgresql,statistic_order,client_service,INT64,19
postgresql,statistic_order,_sdc_batched_at,TIMESTAMP,20
postgresql,statistic_order,client_question,INT64,21
postgresql,statistic_order,complex_id,STRING,22
postgresql,survey_answers,optionid,INT64,1
postgresql,survey_answers,grade,INT64,2
postgresql,survey_answers,id,STRING,3
postgresql,survey_answers,_sdc_table_version,INT64,4
postgresql,survey_answers,createdat,TIMESTAMP,5
postgresql,survey_answers,updatedat,TIMESTAMP,6
postgresql,survey_answers,_sdc_received_at,TIMESTAMP,7
postgresql,survey_answers,_sdc_sequence,INT64,8
postgresql,survey_answers,type,STRING,9
postgresql,survey_answers,surveyid,INT64,10
postgresql,survey_answers,userid,STRING,11
postgresql,survey_answers,_sdc_batched_at,TIMESTAMP,12
postgresql,survey_options,id,INT64,1
postgresql,survey_options,_sdc_table_version,INT64,2
postgresql,survey_options,createdat,TIMESTAMP,3
postgresql,survey_options,updatedat,TIMESTAMP,4
postgresql,survey_options,_sdc_received_at,TIMESTAMP,5
postgresql,survey_options,_sdc_sequence,INT64,6
postgresql,survey_options,surveyid,INT64,7
postgresql,survey_options,_sdc_batched_at,TIMESTAMP,8
postgresql,survey_options,description,STRING,9
postgresql,surveys,startdate,TIMESTAMP,1
postgresql,surveys,info,STRING,2
postgresql,surveys,id,INT64,3
postgresql,surveys,_sdc_table_version,INT64,4
postgresql,surveys,createdat,TIMESTAMP,5
postgresql,surveys,updatedat,TIMESTAMP,6
postgresql,surveys,respondenttype,STRING,7
postgresql,surveys,status,STRING,8
postgresql,surveys,_sdc_received_at,TIMESTAMP,9
postgresql,surveys,_sdc_sequence,INT64,10
postgresql,surveys,type,STRING,11
postgresql,surveys,_sdc_batched_at,TIMESTAMP,12
postgresql,surveys,finishdate,TIMESTAMP,13
postgresql,surveys,description,STRING,14
postgresql,task_comments,task_id,INT64,1
postgresql,task_comments,author_id,STRING,2
postgresql,task_comments,id,STRING,3
postgresql,task_comments,_sdc_table_version,INT64,4
postgresql,task_comments,updated_at,TIMESTAMP,5
postgresql,task_comments,_sdc_received_at,TIMESTAMP,6
postgresql,task_comments,_sdc_sequence,INT64,7
postgresql,task_comments,created_at,TIMESTAMP,8
postgresql,task_comments,comment,STRING,9
postgresql,task_comments,_sdc_batched_at,TIMESTAMP,10
postgresql,tasks_locations,floor,INT64,1
postgresql,tasks_locations,section_id,STRING,2
postgresql,tasks_locations,task_id,INT64,3
postgresql,tasks_locations,id,STRING,4
postgresql,tasks_locations,space_id,STRING,5
postgresql,tasks_locations,_sdc_table_version,INT64,6
postgresql,tasks_locations,updated_at,TIMESTAMP,7
postgresql,tasks_locations,_sdc_received_at,TIMESTAMP,8
postgresql,tasks_locations,_sdc_sequence,INT64,9
postgresql,tasks_locations,house_id,STRING,10
postgresql,tasks_locations,created_at,TIMESTAMP,11
postgresql,tasks_locations,_sdc_batched_at,TIMESTAMP,12
postgresql,tasks_locations,complex_id,STRING,13
postgresql,transactions,id,STRING,1
postgresql,transactions,_sdc_table_version,INT64,2
postgresql,transactions,updated_at,TIMESTAMP,3
postgresql,transactions,status,STRING,4
postgresql,transactions,payment_id,STRING,5
postgresql,transactions,_sdc_received_at,TIMESTAMP,6
postgresql,transactions,_sdc_sequence,INT64,7
postgresql,transactions,payer_id,STRING,8
postgresql,transactions,type,STRING,9
postgresql,transactions,amount,INT64,10
postgresql,transactions,created_at,TIMESTAMP,11
postgresql,transactions,_sdc_batched_at,TIMESTAMP,12
postgresql,transactions,checkout,STRING,13
postgresql,user_employees,user_id,STRING,1
postgresql,user_employees,id,STRING,2
postgresql,user_employees,email,STRING,3
postgresql,user_employees,categories,ARRAY<STRUCT<value STRING>>,4
postgresql,user_employees,position,STRING,5
postgresql,user_employees,_sdc_table_version,INT64,6
postgresql,user_employees,birth_date,TIMESTAMP,7
postgresql,user_employees,_sdc_received_at,TIMESTAMP,8
postgresql,user_employees,_sdc_sequence,INT64,9
postgresql,user_employees,_sdc_batched_at,TIMESTAMP,10
postgresql,user_employees,avatar_id,STRING,11
postgresql,users,role,STRING,1
postgresql,users,onboarding,BOOL,2
postgresql,users,id,STRING,3
postgresql,users,_sdc_table_version,INT64,4
postgresql,users,verified,BOOL,5
postgresql,users,updated_at,TIMESTAMP,6
postgresql,users,patronymic,STRING,7
postgresql,users,last_name,STRING,8
postgresql,users,_sdc_received_at,TIMESTAMP,9
postgresql,users,_sdc_sequence,INT64,10
postgresql,users,first_name,STRING,11
postgresql,users,phone,STRING,12
postgresql,users,password,STRING,13
postgresql,users,created_at,TIMESTAMP,14
postgresql,users,slack_id,STRING,15
postgresql,users,_sdc_batched_at,TIMESTAMP,16
postgresql,users,roles,ARRAY<STRUCT<value STRING>>,17
postgresqldim9000,EVENTS_407641,adid,STRING,1
postgresqldim9000,EVENTS_407641,amplitude_attribution_ids,ARRAY<STRING>,2
postgresqldim9000,EVENTS_407641,amplitude_event_type,STRING,3
postgresqldim9000,EVENTS_407641,amplitude_id,BIGNUMERIC,4
postgresqldim9000,EVENTS_407641,app,INT64,5
postgresqldim9000,EVENTS_407641,city,STRING,6
postgresqldim9000,EVENTS_407641,client_event_time,TIMESTAMP,7
postgresqldim9000,EVENTS_407641,client_upload_time,TIMESTAMP,8
postgresqldim9000,EVENTS_407641,country,STRING,9
postgresqldim9000,EVENTS_407641,data,JSON,10
postgresqldim9000,EVENTS_407641,device_brand,STRING,11
postgresqldim9000,EVENTS_407641,device_carrier,STRING,12
postgresqldim9000,EVENTS_407641,device_family,STRING,13
postgresqldim9000,EVENTS_407641,device_id,STRING,14
postgresqldim9000,EVENTS_407641,device_manufacturer,STRING,15
postgresqldim9000,EVENTS_407641,device_model,STRING,16
postgresqldim9000,EVENTS_407641,device_type,STRING,17
postgresqldim9000,EVENTS_407641,dma,STRING,18
postgresqldim9000,EVENTS_407641,event_id,INT64,19
postgresqldim9000,EVENTS_407641,event_properties,JSON,20
postgresqldim9000,EVENTS_407641,event_time,TIMESTAMP,21
postgresqldim9000,EVENTS_407641,event_type,STRING,22
postgresqldim9000,EVENTS_407641,followed_an_identify,BOOL,23
postgresqldim9000,EVENTS_407641,group_properties,JSON,24
postgresqldim9000,EVENTS_407641,groups,JSON,25
postgresqldim9000,EVENTS_407641,idfa,STRING,26
postgresqldim9000,EVENTS_407641,ip_address,STRING,27
postgresqldim9000,EVENTS_407641,is_attribution_event,BOOL,28
postgresqldim9000,EVENTS_407641,language,STRING,29
postgresqldim9000,EVENTS_407641,library,STRING,30
postgresqldim9000,EVENTS_407641,location_lat,FLOAT64,31
postgresqldim9000,EVENTS_407641,location_lng,FLOAT64,32
postgresqldim9000,EVENTS_407641,os_name,STRING,33
postgresqldim9000,EVENTS_407641,os_version,STRING,34
postgresqldim9000,EVENTS_407641,paying,STRING,35
postgresqldim9000,EVENTS_407641,platform,STRING,36
postgresqldim9000,EVENTS_407641,processed_time,TIMESTAMP,37
postgresqldim9000,EVENTS_407641,region,STRING,38
postgresqldim9000,EVENTS_407641,sample_rate,BIGNUMERIC,39
postgresqldim9000,EVENTS_407641,server_received_time,TIMESTAMP,40
postgresqldim9000,EVENTS_407641,server_upload_time,TIMESTAMP,41
postgresqldim9000,EVENTS_407641,session_id,BIGNUMERIC,42
postgresqldim9000,EVENTS_407641,start_version,STRING,43
postgresqldim9000,EVENTS_407641,user_creation_time,TIMESTAMP,44
postgresqldim9000,EVENTS_407641,user_id,STRING,45
postgresqldim9000,EVENTS_407641,user_properties,JSON,46
postgresqldim9000,EVENTS_407641,uuid,STRING,47
postgresqldim9000,EVENTS_407641,version_name,STRING,48
postgresqldim9000,Phone_Complex,phone_number,STRING,1
postgresqldim9000,Phone_Complex,complex_name,STRING,2
postgresqldim9000,_sdc_primary_keys,table_name,STRING,1
postgresqldim9000,_sdc_primary_keys,column_name,STRING,2
postgresqldim9000,_sdc_rejected,table_name,STRING,1
postgresqldim9000,_sdc_rejected,record,STRING,2
postgresqldim9000,_sdc_rejected,reasons,STRING,3
postgresqldim9000,_sdc_rejected,_sdc_rejected_at,TIMESTAMP,4
postgresqldim9000,complexes,id,STRING,1
postgresqldim9000,complexes,name,STRING,2
postgresqldim9000,complexes,_sdc_table_version,INT64,3
postgresqldim9000,complexes,updated_at,TIMESTAMP,4
postgresqldim9000,complexes,_sdc_received_at,TIMESTAMP,5
postgresqldim9000,complexes,_sdc_sequence,INT64,6
postgresqldim9000,complexes,created_at,TIMESTAMP,7
postgresqldim9000,complexes,_sdc_batched_at,TIMESTAMP,8
postgresqldim9000,complexes,description,STRING,9
postgresqldim9000,complexes,payment_provider,STRING,10
postgresqldim9000,contacts,id,STRING,1
postgresqldim9000,contacts,_sdc_table_version,INT64,2
postgresqldim9000,contacts,updated_at,TIMESTAMP,3
postgresqldim9000,contacts,_sdc_received_at,TIMESTAMP,4
postgresqldim9000,contacts,kind,STRING,5
postgresqldim9000,contacts,_sdc_sequence,INT64,6
postgresqldim9000,contacts,phone,STRING,7
postgresqldim9000,contacts,created_at,TIMESTAMP,8
postgresqldim9000,contacts,_sdc_batched_at,TIMESTAMP,9
postgresqldim9000,dm_company_churn_monthly,report_month,DATE,1
postgresqldim9000,dm_company_churn_monthly,rolling_2m_active_base,INT64,2
postgresqldim9000,dm_company_churn_monthly,retained_users,INT64,3
postgresqldim9000,dm_company_churn_monthly,new_or_resurrected_users,INT64,4
postgresqldim9000,dm_company_churn_monthly,churned_users,INT64,5
postgresqldim9000,dm_company_churn_monthly,churn_rate_percent,FLOAT64,6
postgresqldim9000,employee_complex,employee_id,STRING,1
postgresqldim9000,employee_complex,complex_id,STRING,2
postgresqldim9000,employee_complex,_sdc_sequence,INT64,3
postgresqldim9000,employee_complex,_sdc_table_version,INT64,4
postgresqldim9000,employee_complex,_sdc_received_at,TIMESTAMP,5
postgresqldim9000,employee_complex,_sdc_batched_at,TIMESTAMP,6
postgresqldim9000,gadgets,user_id,STRING,1
postgresqldim9000,gadgets,os,STRING,2
postgresqldim9000,gadgets,id,STRING,3
postgresqldim9000,gadgets,_sdc_table_version,INT64,4
postgresqldim9000,gadgets,updated_at,TIMESTAMP,5
postgresqldim9000,gadgets,_sdc_received_at,TIMESTAMP,6
postgresqldim9000,gadgets,_sdc_sequence,INT64,7
postgresqldim9000,gadgets,created_at,TIMESTAMP,8
postgresqldim9000,gadgets,_sdc_batched_at,TIMESTAMP,9
postgresqldim9000,history_order_updates,after,"STRUCT<status STRING, category STRING, type STRING, description STRING, deadline STRING, space STRING, deadline__re STRUCT<date STRING, comment STRING>>",1
postgresqldim9000,history_order_updates,id,INT64,2
postgresqldim9000,history_order_updates,_sdc_table_version,INT64,3
postgresqldim9000,history_order_updates,created_by_id,STRING,4
postgresqldim9000,history_order_updates,order_id,INT64,5
postgresqldim9000,history_order_updates,updated_at,TIMESTAMP,6
postgresqldim9000,history_order_updates,_sdc_received_at,TIMESTAMP,7
postgresqldim9000,history_order_updates,_sdc_sequence,INT64,8
postgresqldim9000,history_order_updates,type,STRING,9
postgresqldim9000,history_order_updates,created_at,TIMESTAMP,10
postgresqldim9000,history_order_updates,before,"STRUCT<status STRING, category STRING, description STRING, type STRING, deadline STRING, space STRING, deadline__re STRUCT<date STRING>>",11
postgresqldim9000,history_order_updates,_sdc_batched_at,TIMESTAMP,12
postgresqldim9000,history_paid_order_updates,after,"STRUCT<description STRING, status STRING, deadline STRING, paymentstatus STRING, space STRING, name STRING>",1
postgresqldim9000,history_paid_order_updates,id,INT64,2
postgresqldim9000,history_paid_order_updates,_sdc_table_version,INT64,3
postgresqldim9000,history_paid_order_updates,created_by_id,STRING,4
postgresqldim9000,history_paid_order_updates,order_id,INT64,5
postgresqldim9000,history_paid_order_updates,updated_at,TIMESTAMP,6
postgresqldim9000,history_paid_order_updates,_sdc_received_at,TIMESTAMP,7
postgresqldim9000,history_paid_order_updates,_sdc_sequence,INT64,8
postgresqldim9000,history_paid_order_updates,type,STRING,9
postgresqldim9000,history_paid_order_updates,created_at,TIMESTAMP,10
postgresqldim9000,history_paid_order_updates,before,"STRUCT<description STRING, status STRING, paymentstatus STRING, deadline STRING, space STRING, name STRING>",11
postgresqldim9000,history_paid_order_updates,_sdc_batched_at,TIMESTAMP,12
postgresqldim9000,history_paid_task_updates,after,"STRUCT<status STRING, assignee STRING, responsible STRING, watcher STRING, category STRING, estimatedcompletedate STRING, description STRING, estimatedcompletedate__re STRUCT<date STRING>>",1
postgresqldim9000,history_paid_task_updates,task_id,INT64,2
postgresqldim9000,history_paid_task_updates,id,INT64,3
postgresqldim9000,history_paid_task_updates,_sdc_table_version,INT64,4
postgresqldim9000,history_paid_task_updates,created_by_id,STRING,5
postgresqldim9000,history_paid_task_updates,updated_at,TIMESTAMP,6
postgresqldim9000,history_paid_task_updates,_sdc_received_at,TIMESTAMP,7
postgresqldim9000,history_paid_task_updates,_sdc_sequence,INT64,8
postgresqldim9000,history_paid_task_updates,type,STRING,9
postgresqldim9000,history_paid_task_updates,created_at,TIMESTAMP,10
postgresqldim9000,history_paid_task_updates,before,"STRUCT<status STRING, assignee STRING, responsible STRING, watcher STRING, category STRING, estimatedcompletedate STRING, description STRING, estimatedcompletedate__re STRUCT<date STRING>>",11
postgresqldim9000,history_paid_task_updates,_sdc_batched_at,TIMESTAMP,12
postgresqldim9000,history_task_updates,after,"STRUCT<responsible STRING, address STRING, status STRING, assignee STRING, watcher STRING, supplier STRING, category STRING, estimatedcompletedate STRING, description STRING, estimatedcompletedate__re STRUCT<date STRING, comment STRING>>",1
postgresqldim9000,history_task_updates,task_id,INT64,2
postgresqldim9000,history_task_updates,id,INT64,3
postgresqldim9000,history_task_updates,_sdc_table_version,INT64,4
postgresqldim9000,history_task_updates,created_by_id,STRING,5
postgresqldim9000,history_task_updates,updated_at,TIMESTAMP,6
postgresqldim9000,history_task_updates,_sdc_received_at,TIMESTAMP,7
postgresqldim9000,history_task_updates,_sdc_sequence,INT64,8
postgresqldim9000,history_task_updates,type,STRING,9
postgresqldim9000,history_task_updates,created_at,TIMESTAMP,10
postgresqldim9000,history_task_updates,before,"STRUCT<description STRING, estimatedcompletedate STRING, responsible STRING, assignee STRING, category STRING, watcher STRING, status STRING, supplier STRING, estimatedcompletedate__re STRUCT<date STRING>>",11
postgresqldim9000,history_task_updates,_sdc_batched_at,TIMESTAMP,12
postgresqldim9000,history_user_updates,user_id,STRING,1
postgresqldim9000,history_user_updates,after,"STRUCT<roles STRING, firstname STRING, lastname STRING, patronymic STRING, spaceusers STRING, spaces STRING>",2
postgresqldim9000,history_user_updates,id,INT64,3
postgresqldim9000,history_user_updates,_sdc_table_version,INT64,4
postgresqldim9000,history_user_updates,created_by_id,STRING,5
postgresqldim9000,history_user_updates,updated_at,TIMESTAMP,6
postgresqldim9000,history_user_updates,_sdc_received_at,TIMESTAMP,7
postgresqldim9000,history_user_updates,_sdc_sequence,INT64,8
postgresqldim9000,history_user_updates,type,STRING,9
postgresqldim9000,history_user_updates,created_at,TIMESTAMP,10
postgresqldim9000,history_user_updates,before,"STRUCT<roles STRING, firstname STRING, lastname STRING, patronymic STRING, spaceusers STRING, spaces STRING>",11
postgresqldim9000,history_user_updates,_sdc_batched_at,TIMESTAMP,12
postgresqldim9000,houses,deactivated_at,TIMESTAMP,1
postgresqldim9000,houses,id,STRING,2
postgresqldim9000,houses,_sdc_table_version,INT64,3
postgresqldim9000,houses,updated_at,TIMESTAMP,4
postgresqldim9000,houses,status,STRING,5
postgresqldim9000,houses,number,STRING,6
postgresqldim9000,houses,_sdc_received_at,TIMESTAMP,7
postgresqldim9000,houses,_sdc_sequence,INT64,8
postgresqldim9000,houses,location_id,STRING,9
postgresqldim9000,houses,created_at,TIMESTAMP,10
postgresqldim9000,houses,_sdc_batched_at,TIMESTAMP,11
postgresqldim9000,houses,complex_id,STRING,12
postgresqldim9000,houses,use_complex_payment_provider,BOOL,13
postgresqldim9000,locations,city,STRING,1
postgresqldim9000,locations,id,STRING,2
postgresqldim9000,locations,_sdc_table_version,INT64,3
postgresqldim9000,locations,updated_at,TIMESTAMP,4
postgresqldim9000,locations,number,STRING,5
postgresqldim9000,locations,_sdc_received_at,TIMESTAMP,6
postgresqldim9000,locations,_sdc_sequence,INT64,7
postgresqldim9000,locations,created_at,TIMESTAMP,8
postgresqldim9000,locations,street,STRING,9
postgresqldim9000,locations,_sdc_batched_at,TIMESTAMP,10
postgresqldim9000,master_buh_information,id,STRING,1
postgresqldim9000,master_buh_information,space_id,STRING,2
postgresqldim9000,master_buh_information,_sdc_table_version,INT64,3
postgresqldim9000,master_buh_information,updated_at,TIMESTAMP,4
postgresqldim9000,master_buh_information,_sdc_received_at,TIMESTAMP,5
postgresqldim9000,master_buh_information,_sdc_sequence,INT64,6
postgresqldim9000,master_buh_information,created_at,TIMESTAMP,7
postgresqldim9000,master_buh_information,master_buh_id,STRING,8
postgresqldim9000,master_buh_information,_sdc_batched_at,TIMESTAMP,9
postgresqldim9000,master_buh_service,master_buh_information_id,STRING,1
postgresqldim9000,master_buh_service,service_id,STRING,2
postgresqldim9000,master_buh_service,id,STRING,3
postgresqldim9000,master_buh_service,name,STRING,4
postgresqldim9000,master_buh_service,_sdc_table_version,INT64,5
postgresqldim9000,master_buh_service,updated_at,TIMESTAMP,6
postgresqldim9000,master_buh_service,_sdc_received_at,TIMESTAMP,7
postgresqldim9000,master_buh_service,_sdc_sequence,INT64,8
postgresqldim9000,master_buh_service,created_at,TIMESTAMP,9
postgresqldim9000,master_buh_service,_sdc_batched_at,TIMESTAMP,10
postgresqldim9000,master_buh_service_payment,iban,STRING,1
postgresqldim9000,master_buh_service_payment,service_id,STRING,2
postgresqldim9000,master_buh_service_payment,id,STRING,3
postgresqldim9000,master_buh_service_payment,_sdc_table_version,INT64,4
